CustomerID,Recency,Frequency,Monetary,Segment
CUST104109,562,15,36151.65249656488,Loyal Customers
CUST106871,496,6,36006.15511448828,Loyal Customers
CUST106603,501,5,35870.01898316273,Loyal Customers
CUST102638,42,15,35630.87842191703,Champions
CUST105639,18,4,35416.086492680355,Champions
CUST107170,30,4,35406.38732019648,Champions
CUST106971,258,5,35197.69776218149,Champions
CUST106181,6,15,35121.76077275761,Champions
CUST107084,61,10,35114.046532494256,Champions
CUST106433,669,4,35088.74517396961,Loyal Customers
CUST100199,5,10,34942.816169230646,Champions
CUST100567,436,15,34929.417301920366,Loyal Customers
CUST103516,14,15,34925.29452884461,Champions
CUST105766,733,5,34816.28077524937,Loyal Customers
CUST107249,380,4,34518.44817937031,Loyal Customers
CUST107087,54,10,34507.85920101202,Champions
CUST100422,707,5,34451.86870655445,Loyal Customers
CUST101295,697,6,34205.49268675647,Loyal Customers
CUST102486,592,10,34052.53783522049,Loyal Customers
CUST101667,335,5,33967.18429047965,Loyal Customers
CUST107007,179,4,33923.615517692924,Champions
CUST101690,45,15,33831.87571452534,Champions
CUST100009,23,15,33802.777786899045,Champions
CUST100404,10,15,33734.156845517326,Champions
CUST100578,687,5,33436.32342198718,Loyal Customers
CUST107008,4,15,33354.808048467894,Champions
CUST104857,222,5,33329.157494595805,Champions
CUST106573,29,4,33328.75404032434,Champions
CUST105566,7,5,33304.86469694927,Champions
CUST100695,158,15,33251.13466681408,Champions
CUST101240,504,5,33213.92088083004,Loyal Customers
CUST101418,14,15,33194.58961544775,Champions
CUST105985,146,5,33186.48498590599,Champions
CUST106991,66,4,33125.41111817506,Champions
CUST103570,509,15,33091.851583520336,Loyal Customers
CUST107401,269,5,32998.326792189604,Champions
CUST107460,387,4,32985.14314109896,Loyal Customers
CUST103330,137,10,32964.62842653397,Champions
CUST102016,16,15,32889.17264161334,Champions
CUST106969,98,4,32822.69043445434,Champions
CUST107753,665,10,32758.10871649161,Loyal Customers
CUST107318,97,10,32612.235898491734,Champions
CUST100754,92,15,32572.608113757953,Champions
CUST106800,297,15,32547.353375256505,Champions
CUST100506,381,15,32473.50140243155,Loyal Customers
CUST105817,300,4,32371.187848767135,Champions
CUST107642,24,15,31850.510548077797,Champions
CUST105023,429,10,31476.587014094566,Loyal Customers
CUST104989,361,10,31447.858791981576,Loyal Customers
CUST104665,1,5,31222.981918981386,Champions
CUST102250,20,6,31121.85807677304,Champions
CUST103930,495,10,31015.080884170387,Loyal Customers
CUST107875,2,8,30966.584446285335,Champions
CUST104346,107,10,30867.570189477945,Champions
CUST100953,217,6,30789.905370204924,Champions
CUST100198,207,15,30770.93627294782,Champions
CUST104992,643,10,30692.397503599994,Loyal Customers
CUST100477,652,10,30682.62190416263,Loyal Customers
CUST103189,5,5,30679.75271364513,Champions
CUST107505,279,4,30659.269888697258,Champions
CUST100729,677,5,30626.607037702648,Loyal Customers
CUST106898,504,4,30596.739419323516,Loyal Customers
CUST107599,435,10,30585.527200904515,Loyal Customers
CUST100296,677,6,30522.516759391376,Loyal Customers
CUST101060,662,5,30464.635534812274,Loyal Customers
CUST105338,29,10,30304.343681594393,Champions
CUST105793,221,4,30185.711832105502,Champions
CUST102077,411,15,30152.71686169915,Loyal Customers
CUST106372,428,5,30078.34693625103,Loyal Customers
CUST100877,33,8,29962.641061671122,Champions
CUST107269,347,15,29919.009137746507,Loyal Customers
